#key	synopsis
Super Bee (Europe)	In Super Bee the player controls a bee flying in a magic garden, where fruits keep popping everywhere. The fruits must be eaten (by flying over them), while avoiding to crash in the garden's fences (the edges of the screen). Additionally, when a fruit is eaten a magic barrier will appear, in the same direction in which the bee is flying, and it also must avoid crashing on them. The player earns points by gathering fruits as follows: 1. Lemon (yellow): 5 points 2. Apple (red): 10 points 3. Pear (green): 15 points 4. Plum (grey): 20 points 5. Strawberry (red): 25 points When the player reaches 105 points a bonus round takes place. A big spider appears in the screen, along with a fruit, for a limited time. Super Bee must avoid the spider and eat the fruit. By doing so the player earns 50 points. The next bonus rounds take place every 15 more points. There are 10 skill levels available (by pressing 0 to 9), each one with different mazes.
Super Cobra (Europe)	Super Cobra is a side scrolling shooter based on the arcade game. You're a chopper pilot on a surveillance mission in enemy territory; your goal is to make it through the various obstacle courses alive and score as many points as possible. Tall buildings, mountains, narrow tunnels, and various enemies (such as tanks, rockets, mines, and more) can all get in the way and destroy your chopper if you aren't careful. To help defend yourself, the chopper is armed with a machine gun and bombs which can be used to destroy the enemy tanks and rockets. To make the task more difficult, your chopper has a limited amount of fuel. Throughout the landscapes are fuel tanks; if one of these is shot or bombed, you will be awarded extra fuel. As the levels progress, the enemies become more aggressive, fuel becomes more scarce, and the landscape becomes trickier to navigate.
Take the Money and Run (USA, Europe)	After a time travel, the players are trapped in the Land of Keynesium, in 231,000 A.D. The Keynesians are deeply interested in the 20th Century economic life, and they build more than a trillion different mazes populated by robots representing the economic factors of that time. Starting with $500,000, the players must turn it into a million so they can return for their time, or else be doomed to roam the Keynesian mazes forever! In this game, the players play against the Keynesian robots in seven kinds of mazes, called Income, Reward, Investment, Expenses, Thief, Taxes and Inflation. In the first three kinds of mazes, the player must try to catch the robots in order to gain money. In the last four kinds of mazes, the players must run from the robots, as they lose money if caught. In both kinds of mazes, a money counter will appear at the bottom of the screen, showing different values of money each time a maze is started. The counter will start to decrease and the players will win (if they catch the robots in the three first kinds of mazes) or lose (if they are caught by the robots in the last four kinds of mazes) the amount of money shown. The players' characters are two times taller than the robots, thus sometimes the players must duck to pass through certain portions of the mazes (by pressing the action button). While ducking the players move at 2/3 the normal speed. If they try to pass through a low ceiling portion without ducking, they'll move at half the speed. Touching the walls of a maze will make it harder to move, and touching the opponent player while touching the a will make him lose control.
Thunderball (USA, Europe)	In this pinball game, up to four players will take turns playing five balls in either one of the two playing modes: normal and slow motion. The table is divided as shown below: _________________ | 1 2 3 4 | | 6 5 7 | | 8 9 | | | | 10 11 | | P 12 13 | |______ / ______| 000000 B 0000 1,2,3,4: Backfield Bonus Bumpers - 4000 points each, disappear when hit. 5: Bonus Box - scores randomly between 720 and 1350 each time hit. 6,7,10,11,12,13: Thumper Bumpers - 100 points unless red, 500 points when red. 8,9 Roving Rebounds - no effect on score. P: Current player B: Current ball The main points are shown in the left side of the screen, the bonus points in the right. The bonus is added to the main score at the end of each ball. The ball can be released by pressing down, the flippers can be moved left or right with the directional stick and can be flipped by pressing the action button. The winner is the player with the highest score for five balls.
Turtles (USA)	Turtles, also known as Turpin, puts you into the role of the maternalistic turtle who tries to save the kidturtles from a bunch of bad bugs (or, in some versions, bad cars). It takes place in a Pacman-esque labyrinth, with turtle boxes in the centre and corners of the screen. Run into a box to release the turtle kid inside. Opening a box makes a little house show up, and you must go with the kidturtle to the house before you can release the next one. All the while, you must avoid the bugs/cars running around the maze. If they get too close, you can release a mine which will stun them temporarily. When you run out of mines, you must resupply by passing over a star in the centre of the screen. Beware, though, because the simpleminded bugs become smarter as time passes; this is symbolised by their changing colours. On later levels, those sneaky beetles can also come out of the boxes supposed to hold kidturtles. Watch out! Each level is a floor in a house, and between levels you can see the turtle climbing to the next floor until it reaches the top.
Tutankham (Europe) (Proto)	Tutankham is an arcade action game played from a top down point of view. You are an explorer in King Tut's tomb on a mission to retrieve as many of the valuable treasures as you can find. In addition to the treasures, you will also find a key in each of the chambers. This is needed in order to unlock the entrance to the next, more difficult chamber. Be careful, for the tomb is guarded by many dangerous creatures! Cobras, bats, scorpions, and more all appear in the maze and will cause you to lose a life if you're caught! To defend yourself you are armed with a laser gun which you can fire left or right, but not up or down. In each of the mazes you are also give one &quot;flash&quot; which can be used to destroy all creatures currently on the screen.
Type & Tell (USA)	Type & Tell! lets the player type in a word or a message and then have the words spoken back to them by utilizing the Odyssey 2's voice module. The instruction manual suggests the following games that can be played: Garble! - Players take turns typing in one letter at a time, The idea is to form sentences by just using the sounds the individual letters make. Sound Waves! - Players type in random letters trying to create sounds that sound like something that could be heard in real life. Super Star! - Players can use the sounds or dialogue the game makes in their own home movie or radio show. War of Words! - This game requires at least two players. Player take turns typing in words until a sentence is created by one of the players adding a period. Players then take turns inserting words into the sentence, while trying to keep it grammatically correct. The first player to extend the sentence exactly to the end of the available typing space is the winner. If a player extends the sentence beyond the end of that available space, they lose.
UFO (USA)	Description Commanding of one of Earth Federation's robot-controlled battle cruisers, the player must protect Earth from an invasion of unidentified flying objects. The ship is equipped with a laser cannon and a force field. The force field energy is drained when the ship's lasers are fired (by pressing the action button). The direction of the lasers is shown by a white dot in the force field, which rotates to aim in the direction the ship is moving. There are three types of UFO's. The first one drifts randomly in space. The second, the Hunter-Killer, can detect the player's spaceship, linking with another one of the same type when it happens. The third one is a Light-speed Starship armed with computer-guided missiles. The UFO's can be destroyed by laser blasts or by entering in touch with the force field in the player's ship. If the later happens, the force field energy is also drained. The ship travels at half-speed when its force field is recharging. It goes from black (when depleted) to blue (when fully charged). The ship is vulnerable until the force field is completely recharged. The player will earn 1 point for each random drifter destroyed, 3 points for each Hunter-Killer and 10 points for each Light-speed Starship.
Verkehrsspiele 1 (Germany)	Control a kid and help him cross the street by looking left then right then left again.
Verkehrsspiele 2 (Germany)	The CSV Video-Traffic Games Edition of the G7000 was given to primary schools in a small region of West Germany. The package consisted of a G7000 and two special games -- Verkehrsspiele 1 and Verkehrsspiele 2 -- that were used to teach children how to behave on the street. The console set is nothing more than a repackaging of a regular Philips G7000. The package comes with a special &quot;Video-Traffic Games&quot; sticker affixed to the TV screen depicted by the box art. It contains a regular G7000, the two games, and some documentation.
Volleyball (USA, Europe)	While the packaging promises &quot;an electronic simulation so real you can even spike a shot&quot;, this is in fact a volleyball game which has a very loose interpretation of the standard rules. In fact, it can be described as a cross between volleyball and Pong: Each six-man team is separated by a large line, which the casual observer would interpret as the net. The line is open at the top, and this is the only place where the ball can pass through into the other court. While the ball is in your court, it can be passed as many times you want, and bounced against the &quot;net&quot; and the back of the court. As long as the ball doesn't touch the bottom of the screen, it is safe. The joystick moves the entire team in strict formation, and the ball passes through the players if they are held still, or bounced in the direction they are moving. A status display at the bottom of the screen writes out in clear text whether there is a serve change, a spike, scoring or otherwise.
War of Nerves (USA, Europe)	WAR OF NERVES! A fast moving electronic strategy game! You lead your robot army through a forested maze across an electronic battlefield. Mission: out-maneuver the enemy forces and capture their general! But you have to think and act fast-or be captured yourself! Your android troops are armed with stun guns that they fire at will. The maze keeps changing after every encounter! Full sync-sound action including electronic bugle calls. Digital scoring!
