#key	synopsis
Pinball (World)	Pinball is an aptly named pinball game for the CD-i. The game features four different tables: Cyber, Meltdown, Spring Break and Dogfight. Cyber features a magnetic strip in the centre of the table which can hold your ball in its field at certain times. When it is you can try to deactivate it at the right time to guide your ball to the target you want to hit. Meltdown features various chutes in a reactor that can be opened for more points. Spring Break has a beach theme where you need to spell the words Spring Break. Dogfight has a World War I airplane theme. At the table you are required to refuel your flippers from time to time or else they go dead.
Power Hitter (USA)	ABC Sports Presents: Power Hitter is a baseball game for the CD-i. The game only lets you bat, the rest of the game is taken care of by the AI. Before batting you are shown screens in which you have to select batter strategies and guess the type of pitch. After you are presented with a first-person view from the batter and you have to time your swing right. When you hit the rest of the action is shown through video clips from an actual match. The game has no team licenses so all the teams are fictional. The game features commentary audio. The player doesn't play for a specific team, so either a single player bats for both teams or two players can alternate between the teams. The AI cannot take on the role of the batter.
Pyramid Adventures - Episode 1 - Treasures of the Lost Pyramid (USA)	Pyramid Adventures: Episode 1 - Treasures of the Lost Pyramid is the first and only part in the Pyramid Adventures series. It was never met with a planned sequel. The game is an adaptation of a book by Jack Sughrue. The story is about the world famous archaeologist Dr. Olivia Pitt and her nephew Dash Daniels who discover an ancient pyramid in Egypt. They get trapped inside it and Dr. Pitt gets kidnapped by the the evil pharaoh Antu. It's up to Dash and his cat to help her and escape the pyramid. The game plays as a typical side-scrolling platform game with an educational twist. The game's main theme is nutrition and the game was sponsored by the USA National Cancer Institute. In the game the player controls Dash and has to defeat Antu's evil minions and restore order inside the pyramid. Dash is spiritually aided by the gods Tofu and Yam. With his slingshot he can defeat enemies. Dash can also pick up items and store them in your backpack. Collectable items include bonus lives and gold. Gold can be used to buy important items need for survival such as a bedroll. Dash can examine everything in the pyramid and each examination provides further clues for finding out about the pyramids secrets. Dash has to eat and sleep regularly to stay alive. So he has to look for healthy food. He also has to feed several of the creatures inside the pyramid (as part of restoring the balance), such as a sphinx and Sebek the Devourer. In doing so the player learns about the USDA food group pyramid. The pyramid also features an arcade where the player can play mini-games. With each mini-game gold can be earned.
Renaissance Gallery, The (USA)	This disc takes you on a breathtaking tour of treasures of the Renaissance, from the early Giotto frescos to the triumph of Michelangelo's Sistene Chapel.
Richard Scarry - La Citta piu Indaffarata del Mondo! (Italy)	Richard Scarry's Best Neighborhood Disc Ever! is an edutainment title for children based on a book by Richard Scarry. In the game players explore Busytown, a fictional place where there's always a lot going on. The whole town comes to life in cartoon animations. Players choose places and characters to visit. At these places players can practice and learn important pre-reading skills and listen to stories. Taught skills include memory, color recognition, vocabulary, pattern recognition and counting.
Richard Scarry's Allerbeste Buurt Disc! (Netherlands)	Richard Scarry's Best Neighborhood Disc Ever! is an edutainment title for children based on a book by Richard Scarry. In the game players explore Busytown, a fictional place where there's always a lot going on. The whole town comes to life in cartoon animations. Players choose places and characters to visit. At these places players can practice and learn important pre-reading skills and listen to stories. Taught skills include memory, color recognition, vocabulary, pattern recognition and counting.
Richard Scarry's Allerwitzigste Geschichten aus Schaffenau (Germany)	Richard Scarry's Best Neighborhood Disc Ever! is an edutainment title for children based on a book by Richard Scarry. In the game players explore Busytown, a fictional place where there's always a lot going on. The whole town comes to life in cartoon animations. Players choose places and characters to visit. At these places players can practice and learn important pre-reading skills and listen to stories. Taught skills include memory, color recognition, vocabulary, pattern recognition and counting.
Richard Scarry's Best Neighborhood Disc Ever! (USA)	Richard Scarry's Best Neighborhood Disc Ever! is an edutainment title for children based on a book by Richard Scarry. In the game players explore Busytown, a fictional place where there's always a lot going on. The whole town comes to life in cartoon animations. Players choose places and characters to visit. At these places players can practice and learn important pre-reading skills and listen to stories. Taught skills include memory, color recognition, vocabulary, pattern recognition and counting.
Richard Scarry's Best Neighbourhood Disc Ever - Richard Scarry no Saikou ni Tanoshii Nakamatachi (Japan)	Richard Scarry's Best Neighborhood Disc Ever! is an edutainment title for children based on a book by Richard Scarry. In the game players explore Busytown, a fictional place where there's always a lot going on. The whole town comes to life in cartoon animations. Players choose places and characters to visit. At these places players can practice and learn important pre-reading skills and listen to stories. Taught skills include memory, color recognition, vocabulary, pattern recognition and counting.
Richard Scarry's Busiest Neighborhood Disc Ever! (World)	Richard Scarry's Best Neighborhood Disc Ever! is an edutainment title for children based on a book by Richard Scarry. In the game players explore Busytown, a fictional place where there's always a lot going on. The whole town comes to life in cartoon animations. Players choose places and characters to visit. At these places players can practice and learn important pre-reading skills and listen to stories. Taught skills include memory, color recognition, vocabulary, pattern recognition and counting.
Richard Scarry's Busiest Neighbourhood Disc Ever - Richard Scarry no Isogashii Nakamatachi (Japan)	Richard Scarry's Best Neighborhood Disc Ever! is an edutainment title for children based on a book by Richard Scarry. In the game players explore Busytown, a fictional place where there's always a lot going on. The whole town comes to life in cartoon animations. Players choose places and characters to visit. At these places players can practice and learn important pre-reading skills and listen to stories. Taught skills include memory, color recognition, vocabulary, pattern recognition and counting.
Richard Scarry's wunderbarste Geschichten aus Schaffenau (Germany)	Richard Scarry's Best Neighborhood Disc Ever! is an edutainment title for children based on a book by Richard Scarry. In the game players explore Busytown, a fictional place where there's always a lot going on. The whole town comes to life in cartoon animations. Players choose places and characters to visit. At these places players can practice and learn important pre-reading skills and listen to stories. Taught skills include memory, color recognition, vocabulary, pattern recognition and counting.
Rise of the Robots (Europe)	Rise of the Robots is a 2.5D fighting game. You play as the cyborg Eco35-2, half-man half-robot, created by the Electrocorp company, in order to counter the mutiny that is brewing in their Metropolis 4 factory, following the reprogramming of certain robots by injecting them with the EGO virus, making them aware of their situation and therefore aggressive. You will have to fight them one by one in duel battles to stop this rebellion. The title was intended to be graphically revolutionary. But although the fighting robots are quite nice (with 3D sprites transcribed in a 2D universe), the scenery is only in dull static 2D. Also, the in-game animation is slow, even quite &quot;heavy&quot;, directly impacting the handling. The slowness of your robot and the varying power of the enemies (to the point that some robots are ultra powerful and atomize you in two shots) quickly make the fights unbalanced.
Sargon Chess (USA)	Sargon Chess is a chess engine inspired by the Mesopotamian king Sargon that allows you to play a game of chess. The game features 16 different difficulty levels. A special Novice level gives you starter tips and allows you to take back moves and changes sides. It is also possible to construct Chess challenges and let &quot;Sargon&quot; solve them. The game can be played with 3 distinct chess sets which are displayed in a quasi-3D perspective.
Scotland Yard Interactif (France)	Scotland Yard Interactive is a digital version of the board game Scotland Yard by Ravensburger. Mr. X is London's most wanted criminal and it's up to the players to catch him. In the game each turn players try to chase down Mr. X. Players have tokens for use of taxis, buses and the tube. But when the tokens run out the funding for the hunt is up and Mr. X. goes free. Mr. X. receives all used tokens and thus it becomes easier for him to travel throughout the game. But as a clue to the other players he must show which token he uses each turn. Mr. X. has a limited number of black tokens which could stand for any means of transportation. At five specific times during the game, Mr. X. has to reveal his current position. The detectives win when they land on the same square as Mr. X. Mr. X. wins when all tokens are spend up. This digital conversion features photographs and digital animations of London. The game can be played with up to six players and both Mr. X. and the detectives can be A.I. controlled.
Scotland Yard Interactive (Europe)	Scotland Yard Interactive is a digital version of the board game Scotland Yard by Ravensburger. Mr. X is London's most wanted criminal and it's up to the players to catch him. In the game each turn players try to chase down Mr. X. Players have tokens for use of taxis, buses and the tube. But when the tokens run out the funding for the hunt is up and Mr. X. goes free. Mr. X. receives all used tokens and thus it becomes easier for him to travel throughout the game. But as a clue to the other players he must show which token he uses each turn. Mr. X. has a limited number of black tokens which could stand for any means of transportation. At five specific times during the game, Mr. X. has to reveal his current position. The detectives win when they land on the same square as Mr. X. Mr. X. wins when all tokens are spend up. This digital conversion features photographs and digital animations of London. The game can be played with up to six players and both Mr. X. and the detectives can be A.I. controlled.
Secret Mission (Europe)	It's the 1950's. The place is the Indo-Chinese country of Opalia. Opalia has become the target of the USSR and the United States and its geographic position has made it a real hot spot in the Cold War battle of the superpowers. Networks of underground informants and foreign spies have totally destabilized this once peaceful country and local rebels, led by the devious Prime Minister, Vishaka, are trying to topple the king. The safety of Opalia is in your hands alone... you can't let them down!
Shadoan (Europe)	Many years ago, the wise Mobus broke a powerful amulet called &quot;The Hand&quot; in 5 pieces in order to protect it from getting into the hands of his evil brother Torlock. These pieces were sent to the far corners
Shaolin's Road (Europe) (En,Fr)	Enter the legend of the martial arts. The Warlords have stolen the sacred sabre. You have sworn to take back your property. Your long quest will be strewn with traps, spells and battles. You must acquire strengh, knowledge and widsom. The ancestral secrets of Kung-Fu will be revealed to you. But never forget that in the face of man's cruelty your true weapon is called “courage”. So your trials will become games. And the gods will guide your steps on the long road… Shaolin's Road.
Solar Crusade (Europe)	Alert! “All members of the Orbital Defence Force to battle stations! Calling all available pilots – return immediately to the Crusader for briefing!” Solar Crusade is a realistic shoot'em up which will take you through stunning settings from the far-flung corners of the galaxy to the very heart of the earth itself. Board your craft for a perilous and fantastic journey through a worlds which is modelled entirely in 3D using SiliconGraphics workstation.
Solar System (Europe)	Fly to the planets, fly to the sun, asteroids and comets. Patrick Moore the world famous astronomer and television personality is your in flight guide to the planets. Tom Baker, time traveller extraordinaire will take you back in time to explore the beginning of the solar system and to discover how the planets got their names. You'll test your interplanetary flying skills to the limit when you pit your wits against the force of gravity in the fascinating games of planetball and gravity golf. The Solar System brings you: – Hundreds of fabulous NASA space pictures. – Over 2 hours of expert information. – Thousands of facts and figures. – Planetary flyovers and other movies never seen before.
Space Ace (USA)	You're playing Dexter, a guy fighting the evil madman Borf who has kidnapped your girlfriend Kimberly and is now threatening the world with his dreaded weapon, the &quot;Infanto Ray&quot; which turns adults into small children. The game plays like a comic strip - visuals are similar to many cartoon movies. In each scene, you only have to decide which direction of the keyboard has to be hit in order to avoid one of the countless death screens and to advance to the next screen...
Sport Freaks (Netherlands)	Sport Freaks is a sports quiz game based on a Dutch television game show of the same name. The game includes all the questions that were written for the show but were never used. All the questions relate to a selection of 45 sports in 50 countries since the year 1900. The number of questions in the game (1250) equals 60 game show episodes. Using a sort of slot machine each turn a sport, year and country is chosen which you receive a question about. The emphasis lies on Dutch sports history.
Steel Machine (Europe)	Your mission is to destroy 6 enormous battle cruisers to save the planet. You have 15 days to destroy the ships before they reach your planet. If they do, the consequences will be disastrous. Your prototype ship has been developed and its name is &quot;Steel Machine&quot;. You will have to find a way to destroy the main reactors of each battle cruiser, by destroying the main reactor the ship will destabilise causing the cruiser to blow up. The cruisers have lots of enemy defences to be destroyed. The game is a horizontal shoot'em-up based on the old Commodore 64 game Uridium by Andrew Braybrook. It is one of the first CDi game titles which fully uses the hardware. Controlling the Steel Machine is quite simple.
Striker Pro (USA)	Striker Pro is a soccer game for the CD-i. The game has a top-down view with the goals at the top and bottom of the playing field. In the game you can choose from 64 national teams to play with. There are various game modes such as friendly, world league and world cup. Optionally the game can be played in a 6 vs 6 mode. The game can be played against the AI or another player.
Strip Poker Live (Europe) (En,It)	Strip Poker Live is a strip poker game. There are six women to play against: a Swedish blonde, a Mediterranean brunette, a Maui, a Parisian and an athletic girl. Like most strip poker games you play poker against the AI and as you are winning the opponent will gradually lose pieces of clothing.
Strip-Poker Pro (France) (En,Fr)	Ready for a hot night? In front of your TV, Michael, Max, Lucie, Jane and Nadia will try to win playing poker with you, but not any poker… Stip poker! You understood that you need to get your tactic and strategy ready if you don't want to finish in shorts! In the other side, if you win, the reward will be great if you win against Jane, Lucie or Nadia, each one more sexy than the other, or Max and Michael beautiful muscular playboys.
Super Mario's Wacky Worlds (USA) (Proto) (1993-03-03)	As an unreleased, incomplete pastiche of Super Mario World, Mario can only walk and jump. Enemies are not programmed correctly, as they disappear when Mario ends up above them, suggesting incomplete stomping implementation. Enemies cannot harm Mario, and are stopped if touched, even if it means floating in the air. Mario can't die when he falls into a pit but floats on it.
Surf City (USA)	Surf City is an interactive musical with songs from the Beach Boys. In the game the player is presented with an overview map of the beach town aptly named Surf City. The player can click on various streets, which triggers a scene where the street scrolls by and the player can click on the various buildings he wants to visit. Inside the building the player can talk to people and interact with items. The scenes are accompanied with Beach Boys music from the 60s and help tell the story of the main characters of the game. There's various games and activities to be played as well such as: Build a hot rod Go bowling at the Beach Bowl Design a surfboard Play the video jukebox Race cars at the arcade speedway Take a pizza order Learn surf lingo from Tiki Visit the love teller Take a pop quiz at the high school Watch fireworks on the pier Order a burger-to-go Play spin-the-bottle at Wendy's house
Taiyou o Karitoru Hito - Harvest of the Sun - Vincent van Gogh (Japan)	&quot;Harvest of the Sun&quot; invites you on an extraordinary journey into the world of Vincent Van Gogh. You will discover every detail of his life and art in vibrant color and set to period music. On this CD, you are a critic like Theo Van Gogh, who was the painter's &quot;agent,&quot; or a &quot;connoisseur&quot; like Doctor Gachet, who treated him. You decide the program yourself. Enter the painter's studio and pick up a painting, and you're off to Paris and the bustling streets of Montmartre, or to the sun-drenched plains of Provence. You will be able to visit the six main periods of Van Gogh's dramatic life at your own pace and whenever you please. Even more: you will be able to see the very places where the artist lived and worked, discover where he set up his easel, and understand how he observed a scene and reproduced it. In the music gallery, you will admire the work of Van Gogh with the accents of the music of Debussy, Frank, Chabrier and Bizet in a symphony of colors and digital sounds.
Tangram (Europe) (En,Ja,Fr,De,Es,It,Nl,Pt)	CD-I makes Tangram more challenging, more exciting. There are more symbols, more silhouettes, so you can develop greater skills. Just use the cursor to rotate and move the pieces. Choose free expression or tackle set tasks. And choose your own level of play: beginner, intermediate, advanced, expert - up to the highest level of all. Free Form Tangram on CD-I means moving forms, mood music, and much more fun!
Tetris (USA, Europe)	Your pulse quickens. Beams, boxes, zig-zags and &quot;L&quot; shaped building blocks drop relentlessly down a narrow passage. You quickly spin, shift, and align the shapes then slide them in for a perfect fit. It's challenging and the pace is demanding. But satisfaction comes as you position each block neatly into place.
Tetsuo Gaiden (Europe)	Tetsuo Gaiden, a fantasy flight through the realms of alien darkness. Featuring the best CD-i has got to offer; amazing 3D full motion video, riveting gameplay and a smack in your face soundtrack... Prepare for more than 80 blazing levels filled with the best and fastest gameplay ever created on CD-i. Brought to you by the award-winning team from Christmas Country, Tetsuo Gaiden is jampacked with nice features like bonus items, multiple laser fire, smartbombs, energy shields and super bonusses. Get ready for the best game of spring '97.
Text Tiles (USA, Europe)	Text Tiles is a strategic puzzle game in which players have to spell words. Using a set of given letters the players have to form words, much like Scrabble. This is done on a 12x12 board. The letters can be used to either form a long word or multiple short words. Points are scored for each correct word. Letters are received one at a time and disappear again after a certain amount of time creating a time pressure for forming words. The player can see what his next letter is going to be so he can plan ahead. The game can be played with up to four players.
Thunder in Paradise (USA) (Disc 1) (The Game)	Here's your shot at Paradise, bro. You're in the middle of an action-packed adventure with your cohorts Spence (Terry &quot;Hulk&quot; Hogan) and Bru (Chris Lemmon). Blast your way through these mind-blowing action encounters as you attempt to rescue Spence's daughter Jessica, regain control of the M.A.J.O.R., and crush your arch enemy, RAMPIKE! Race at hyperspeed through the Caribbean, aboard THUNDER, a 45-foot piece of hi-tech marine hardware. Take control of the boat's weapon systems and defend THUNDER from a shower of deadly threats. Face down minions of the psychotic RAMPIKE on the eerie trails of Rossiter's Island. Go toe-to-toe with the M.A.J.O.R., a bio-humanoid gone haywire, in a battle for Jessica's life!
Tom - Der Maximagier (Germany) (En,Fr,De)	An entertaining way to enrich your child's English Vocabulary, and helping children make their first steps in French and Spanish. The disc holds more than 700 pictures with subtitles, music and sound effects. It is so easy to use that even tiny tots can play. Family games and teaching activities allow parents to join in an encourage their children in learning new language skills.
Tom - Il Dizionario Magico (Italy) (En,Fr,It)	An entertaining way to enrich your child's English Vocabulary, and helping children make their first steps in French and Spanish. The disc holds more than 700 pictures with subtitles, music and sound effects. It is so easy to use that even tiny tots can play. Family games and teaching activities allow parents to join in an encourage their children in learning new language skills.
Tom - Magic Picture Show (Europe) (En,Fr,Es)	An entertaining way to enrich your child's English Vocabulary, and helping children make their first steps in French and Spanish. The disc holds more than 700 pictures with subtitles, music and sound effects. It is so easy to use that even tiny tots can play. Family games and teaching activities allow parents to join in an encourage their children in learning new language skills.
Ultimate Noah's Ark, The (USA)	The Ultimate Noah's Ark is a digital version of the picture-book of the same name by artist Mike Wilks. Like the book the player is presented with a large drawing of Noah's Ark. On the Ark are 354 different animal species to be found. All but one of them have a mate. It's up to the user to find which animal is missing his mate. The original drawing can be broken up into 256 different screen-wide detail close-ups. In addition to the drawing this software title comes with additional information for all the animals including videos of them in their natural habitats.
Ultra CD-i Soccer (Europe)	Ultra CD-i Soccer is a top-down soccer game. The game features 72 European teams to play with against the computer or a friend. The game allows the player to play a total competition with all the teams, and to create his own competition with up to four teams.
Uncover featuring Tatjana (Europe)	Uncover featuring Tatjana is an action game featuring Croatian-Dutch model, actor and singer Tatjana Simić. The game is similar to the arcade game Qix. Play takes place on a rectangular playing field. The player has to draw lines in order to colour in parts of the field. An erratically moving enemy moves around the playing field, but can only harm the player when he's drawing lines. When the player is not drawing lines he can only move on the outer borders of the playing field. There are also enemies on these borders moving in clockwise or counterclockwise directions. When the player touches an enemy the player loses a life. Unlike the original where the player also loses a life when the erratic enemy touches an incomplete shape, he now chases the player along the line. Coloured in parts in this version of the game are parts of pictures of Tatjana.
USA '94 World Cup (Europe)	World Cup USA 94 is a fantastic way to enjoy the most popular sports tournament in the world : the Soccer World Cup! This CD-i will take you to the United States, will provide you with detailed information about the teams, the coaches and the venues and will allow you to evaluate the scores! A unique way to follow the games to the closest and create your own memories of World Cup USA 1994!
Usine aux Crayons, L' (France)	Enter the most colorful world a child could ever imagine. The Crayon Factory, and extraordinary interactive environment where kids play and learn! Each existing trip to the Crayon Factory is a new experience, loaded with fun-filled activities that help your child develop critical learning skills. Narrated by Julie Walters.
Vegas Girls (Europe)	Vegas Girls offers the players to play all kinds of casino games such as roulette, blackjack, poker, dice and slot machines. Each of the games is played using the familiar rules of the games, but in strip-poker style. This means the player plays against a virtual female who will lose a piece of clothing every time the player wins. There are various girls to play against.
Video Speedway - Grand Prix (France)	Video Speedway is a racing game for the CD-i. The game is presented in a first person view from inside the fictional Formula One racing cars. Before each race the player has to run a trial lap on the track. Different tracks have different backgrounds suc
Video Speedway - The Ultimate Racing Experience (USA)	Video Speedway is a racing game for the CD-i. The game is presented in a first person view from inside the fictional Formula One racing cars. Before each race the player has to run a trial lap on the track. Different tracks have different backgrounds suc
Voyeur (USA)	Game Access Code : 3333 Like To Watch? You'll get an eye-full as you peer into your neighbors' sordid lives in the wickedly seductive interactive mystery, Voyeur. Political blackmail... murder... seductive intrigue... you'll see it all. But will you only watch - hidden like a true voyeur - or will you step into the drama and try to prevent a murder? Voyeur combines dramatic game play with chilling suspense and erotic undertones guaranteed to keep your excitement level up. Hollywood actors, excellent film quality and an alluring storyline make this a sizzling thriller that will bring our the voyeur in everyone. Come on. We know you want to watch.
Voyeur ...Don't Get Caught (Europe)	Game Access Code : 3333 Like To Watch? You'll get an eye-full as you peer into your neighbors' sordid lives in the wickedly seductive interactive mystery, Voyeur. Political blackmail... murder... seductive intrigue... you'll see it all. But will you only watch - hidden like a true voyeur - or will you step into the drama and try to prevent a murder? Voyeur combines dramatic game play with chilling suspense and erotic undertones guaranteed to keep your excitement level up. Hollywood actors, excellent film quality and an alluring storyline make this a sizzling thriller that will bring our the voyeur in everyone. Come on. We know you want to watch.
Voyeur ...Lass Dich Nicht Erwischen! (Germany)	Game Access Code : 3333 Like To Watch? You'll get an eye-full as you peer into your neighbors' sordid lives in the wickedly seductive interactive mystery, Voyeur. Political blackmail... murder... seductive intrigue... you'll see it all. But will you only watch - hidden like a true voyeur - or will you step into the drama and try to prevent a murder? Voyeur combines dramatic game play with chilling suspense and erotic undertones guaranteed to keep your excitement level up. Hollywood actors, excellent film quality and an alluring storyline make this a sizzling thriller that will bring our the voyeur in everyone. Come on. We know you want to watch.
Wacky World of Miniature Golf with Eugene Levy, The (USA)	In The Wacky World of Miniature Golf, the player can pick from a bevy of cartoon golfers and compete in 18 holes of miniature putt-putt golf in a variety of cartoon fantasy settings such as Egypt, prehistoric times, Atlantis, a prison and many more. The gameplay is more of an interactive cartoon where the player chooses the direction they wish to hit the ball and pressing the action button. If the player has chosen correctly they will hit it successfully and be treated to a cutscene where the ball will avoid the various obstacles and landing in the hole. Choosing the wrong path, however, will have their ball destroyed by a variety of obstacles and force the player to retry again. A feature of the game is the voice acting talent of Eugene Levy who is most notable for his film appearances in the American Pie film series.
Whack a Bubble (Europe)	Whack a Bubble is a paddle and ball game in the vein of Breakout. You control a paddle at the bottom of the screen and have to remove bubbles at the top by bouncing a ball against them. If the ball leaves the screen at the bottom you loose a life. The game comes with a 100 levels and 3 difficulties. The game also features a two player mode where players play against each other.
Who Shot Johnny Rock (USA)	Travel back to the thirties in this action-packed gangster whodunit to find out who killed popular singing star Johnny Rock! You'll need your wits sharp and gun drawn as you navigate the dark streets of this city looking for clues to help you solve the case. There's danger around every corner and dangerous characters who'd like nothing better than to see you in the morgue! It's a tough case to crack – are you up to the challenge?
Wimbledon Challenge (Europe) (En,Ja,Fr,De,Es,It)	Wimbledon Challenge is a multiple-choice tennis quiz game for two players or teams in one of six languages. Questions are asked randomly from a base of hundreds about the players, matches and life around the Championships.
Wordplay (Europe)	Compete with up to three other players in this game of word skill and tactics to make a word and register a score. “Bob”, the gam's own character, will calculate the score based on the length of the word and the value of its letters. Ultimately the game is a race to score 200 points, but back-markers can quickly become race-leaders due to the random way that “Bob” presents new letters. Contains English and American vocabulary.
World Cup Golf (Europe) (En,Fr,De)	World Cup Golf takes the player to Puerto Rico's own Hyatt Dorado Beach Golf Course as they can choose from a bevy of fictional golfers or create their own in 18 rounds of golf. There are 15 types of tournaments to choose from including skins, medal and stableford to name a few. Players can also practice their swing on the driving range. Players can also customize weather conditions as well as choose from a plethora of camera shots including the &quot;Ball Cam&quot; that follows the ball to its location. Like many golf games, a meter is used to determine the accuracy and the power of the players swing and also features in-game commentary.
Zelda - De Toverstaf van Gamelon (Netherlands)	When King Harkinian vanishes on a mission to save Gamelon, Link takes off to rescue him. But soon Link is also missing, and Zelda must free them both from their evil captors. This action adventure arcade-style game features 70 playfields, including palaces, forests, swamps, and a mysterious fairy pool. An awesome array of 90 amazing character will talk to you in full animation. Confront sword-wielding Stalfos, floating Ghini, dreaded Dodongos, pinching Gohma, and much more. You'll have a blast smashing your enemies into utter disgrace!
Zelda - Der Zauberstab von Gamelon (Germany)	When King Harkinian vanishes on a mission to save Gamelon, Link takes off to rescue him. But soon Link is also missing, and Zelda must free them both from their evil captors. This action adventure arcade-style game features 70 playfields, including palaces, forests, swamps, and a mysterious fairy pool. An awesome array of 90 amazing character will talk to you in full animation. Confront sword-wielding Stalfos, floating Ghini, dreaded Dodongos, pinching Gohma, and much more. You'll have a blast smashing your enemies into utter disgrace!
Zelda - The Wand of Gamelon (USA)	When King Harkinian vanishes on a mission to save Gamelon, Link takes off to rescue him. But soon Link is also missing, and Zelda must free them both from their evil captors. This action adventure arcade-style game features 70 playfields, including palaces, forests, swamps, and a mysterious fairy pool. An awesome array of 90 amazing character will talk to you in full animation. Confront sword-wielding Stalfos, floating Ghini, dreaded Dodongos, pinching Gohma, and much more. You'll have a blast smashing your enemies into utter disgrace!
Zelda's Adventure (Europe)	As the brave warrior, Princess Zelda, it's your mission to thwart the enemy, Gannon, who has captured Link and taken over Tolemac. On the way to freeing Link, you'll journey deep into the Seven Shrines of the Underworld. You will acquire powerful weapons as you fight evil characters in your attempt to restore the Age of Lightness to this magical land.
Zenith (Europe)	Zenith is a pinball game. Controlling the flippers at the bottom of the machine the player has to keep the ball in play. There are many bonuses and specials to be gained such as extra balls, shields, fly mode and low gravity. The player must be on the lookout for acid that can destroy the ball. There are six levels and the game allows up to four players to compete.
Zombie Dinos de la Planete Zeltoide (France)	Innocent dinosaurs have become mindless zombies, controlled by the evil Harry the Harrier and his alien Brain Blobs. But all is not lost. Wise-cracking Dexter the Dinodroid has managed to escape, bringing to Earth the incredible Time Machine. His goal: &quot;Let's kick some brain!&quot; Travel back in the Time Machine 200 million years. Locate each dinosaur before the Brain Blobs take control. Stop them from destroying unsuspecting humans in your hometown. Dexter will help you, along with the Time Machine's invaluable Dino Encyclopedia containing everything you need to know to save the planet.
Zombie Dinos from Planet Zeltoid (USA)	Innocent dinosaurs have become mindless zombies, controlled by the evil Harry the Harrier and his alien Brain Blobs. But all is not lost. Wise-cracking Dexter the Dinodroid has managed to escape, bringing to Earth the incredible Time Machine. His goal: &quot;Let's kick some brain!&quot; Travel back in the Time Machine 200 million years. Locate each dinosaur before the Brain Blobs take control. Stop them from destroying unsuspecting humans in your hometown. Dexter will help you, along with the Time Machine's invaluable Dino Encyclopedia containing everything you need to know to save the planet.
Zombie Dinos van de Planeet Zeltoid (Netherlands)	Innocent dinosaurs have become mindless zombies, controlled by the evil Harry the Harrier and his alien Brain Blobs. But all is not lost. Wise-cracking Dexter the Dinodroid has managed to escape, bringing to Earth the incredible Time Machine. His goal: &quot;Let's kick some brain!&quot; Travel back in the Time Machine 200 million years. Locate each dinosaur before the Brain Blobs take control. Stop them from destroying unsuspecting humans in your hometown. Dexter will help you, along with the Time Machine's invaluable Dino Encyclopedia containing everything you need to know to save the planet.
Zombie Dinos vom Planeten Zeltoid (Germany)	Innocent dinosaurs have become mindless zombies, controlled by the evil Harry the Harrier and his alien Brain Blobs. But all is not lost. Wise-cracking Dexter the Dinodroid has managed to escape, bringing to Earth the incredible Time Machine. His goal: &quot;Let's kick some brain!&quot; Travel back in the Time Machine 200 million years. Locate each dinosaur before the Brain Blobs take control. Stop them from destroying unsuspecting humans in your hometown. Dexter will help you, along with the Time Machine's invaluable Dino Encyclopedia containing everything you need to know to save the planet.
